Event Receive Hour,Host Name,AVG(CPU Util),AVG(Memory Util),SUM(Sent Bytes64) (Byte),SUM(Received Bytes64) (Byte)
2022-02-07 00:00:00,ussvnplesx55.fortinet-us.com,44.47,91.12,46566277120,10925793280
2022-02-07 00:00:00,ussvnplesx52.fortinet-us.com,44.43,93.49,45323550720,9525903360
2022-02-07 00:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,43.61,48.50,1333821734,1129176286
2022-02-07 00:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,24.23,46.24,528540420,257091580
2022-02-07 00:00:00,FSM-CPWANG-WIND2019-172-30-56-214,14.96,50.38,1389271515,621569365
2022-02-07 00:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,12.99,31.37,561737210,295133480
2022-02-07 00:00:00,WIN-QA-RDP-230,10.69,29.29,507564408,275934880
2022-02-07 00:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,2.98,22.36,650501488,5064107028
2022-02-07 00:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.78,37.76,29039117,23898416
2022-02-07 00:00:00,fsm-ntwk-wlan01,1.15,57.34,12300873,25069713
2022-02-07 00:00:00,it-rle-oradb-57141,0.66,2.16,81525392,58424141
2022-02-07 00:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.55,36.68,96678085,44602528
2022-02-07 00:00:00,HOST-172.30.56.104,0.00,0.00,9367727,16821902
2022-02-07 01:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,78.72,46.03,783795195,722810460
2022-02-07 01:00:00,ussvnplesx59.fortinet-us.com,57.58,64.54,251397038080,182244106240
2022-02-07 01:00:00,ussvnplesx54.fortinet-us.com,56.66,74.74,149802209280,17241272320
2022-02-07 01:00:00,ussvnplesx58.fortinet-us.com,55.56,73.18,233173565440,10852597760
2022-02-07 01:00:00,ussvnplesx56.fortinet-us.com,50.41,91.44,42683146240,6777835520
2022-02-07 01:00:00,ussvnplesx57.fortinet-us.com,48.27,87.90,210614579200,9213501440
2022-02-07 01:00:00,ussvnplesx53.fortinet-us.com,47.50,88.07,46058741760,46774661120
2022-02-07 01:00:00,ussvnplesx51.fortinet-us.com,46.23,92.26,47991541760,21723340800
2022-02-07 01:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,46.07,48.49,1340862736,1131220604
2022-02-07 01:00:00,ussvnplesx52.fortinet-us.com,44.28,93.35,44187217920,9502842880
2022-02-07 01:00:00,ussvnplesx55.fortinet-us.com,44.03,91.12,38070681600,10568478720
2022-02-07 01:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,25.05,46.08,526309996,252146160
2022-02-07 01:00:00,FSM-CPWANG-WIND2019-172-30-56-214,12.47,50.22,1404776335,639518545
2022-02-07 01:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,12.44,31.34,561434790,295642280
2022-02-07 01:00:00,WIN-QA-RDP-230,10.23,29.27,506970066,275414256
2022-02-07 01:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,2.99,22.35,665722584,5137462484
2022-02-07 01:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.81,37.77,28768048,23784628
2022-02-07 01:00:00,fsm-ntwk-wlan01,1.00,57.34,12068827,24656879
2022-02-07 01:00:00,it-rle-oradb-57141,0.66,2.16,81810773,58446773
2022-02-07 01:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.54,36.69,94825608,43875659
2022-02-07 01:00:00,HOST-172.30.56.104,0.00,0.00,9391055,16867830
2022-02-07 02:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,79.29,46.02,777832215,719991270
2022-02-07 02:00:00,ussvnplesx59.fortinet-us.com,59.04,64.57,252210647040,182565539840
2022-02-07 02:00:00,ussvnplesx54.fortinet-us.com,56.84,74.74,155565711360,7808266240
2022-02-07 02:00:00,ussvnplesx58.fortinet-us.com,55.43,72.77,228562411520,11311841280
2022-02-07 02:00:00,ussvnplesx56.fortinet-us.com,50.64,91.49,44989849600,7903682560
2022-02-07 02:00:00,ussvnplesx57.fortinet-us.com,48.15,87.90,214628474880,9167052800
2022-02-07 02:00:00,ussvnplesx53.fortinet-us.com,47.28,88.07,47870935040,10232217600
2022-02-07 02:00:00,ussvnplesx51.fortinet-us.com,46.65,92.26,49111388160,21061181440
2022-02-07 02:00:00,ussvnplesx55.fortinet-us.com,44.63,91.13,36550205440,10483425280
2022-02-07 02:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,44.48,48.47,1323582435,1115675390
2022-02-07 02:00:00,ussvnplesx52.fortinet-us.com,44.17,93.29,51429642240,9363210240
2022-02-07 02:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,22.68,45.52,537904068,256298500
2022-02-07 02:00:00,FSM-CPWANG-WIND2019-172-30-56-214,13.77,50.19,1390583035,620085980
2022-02-07 02:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,13.28,31.28,569112995,300463885
2022-02-07 02:00:00,WIN-QA-RDP-230,10.13,29.25,506022582,274850532
2022-02-07 02:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.04,22.35,648457576,5045330532
2022-02-07 02:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.83,37.77,28648582,23712659
2022-02-07 02:00:00,fsm-ntwk-wlan01,1.00,57.34,12100685,24703693
2022-02-07 02:00:00,it-rle-oradb-57141,0.65,2.17,81597685,58372379
2022-02-07 02:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.53,36.69,94648538,43779546
2022-02-07 02:00:00,HOST-172.30.56.104,0.00,0.00,9489521,17127680
2022-02-07 03:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,78.97,46.02,793339905,731783555
2022-02-07 03:00:00,ussvnplesx59.fortinet-us.com,59.08,64.59,254652702720,183267696640
2022-02-07 03:00:00,ussvnplesx54.fortinet-us.com,57.52,74.74,153911746560,7085690880
2022-02-07 03:00:00,ussvnplesx58.fortinet-us.com,55.69,73.18,236273520640,12423331840
2022-02-07 03:00:00,ussvnplesx56.fortinet-us.com,50.86,91.61,47251701760,7188664320
2022-02-07 03:00:00,ussvnplesx57.fortinet-us.com,48.22,87.91,207894097920,9279160320
2022-02-07 03:00:00,ussvnplesx53.fortinet-us.com,47.14,88.10,45765365760,10024202240
2022-02-07 03:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,47.13,48.52,1281985395,1085059880
2022-02-07 03:00:00,ussvnplesx51.fortinet-us.com,46.48,92.26,48871485440,21106012160
2022-02-07 03:00:00,ussvnplesx52.fortinet-us.com,44.92,93.35,52492165120,20968878080
2022-02-07 03:00:00,ussvnplesx55.fortinet-us.com,44.59,91.13,37259141120,10725335040
2022-02-07 03:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,23.81,45.72,528175856,253589072
2022-02-07 03:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,13.05,31.24,558925205,293567580
2022-02-07 03:00:00,FSM-CPWANG-WIND2019-172-30-56-214,12.20,50.30,1382575280,616701684
2022-02-07 03:00:00,WIN-QA-RDP-230,10.36,29.26,513435840,279585966
2022-02-07 03:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.07,22.35,652338732,5059637380
2022-02-07 03:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.83,37.50,29199267,24230439
2022-02-07 03:00:00,fsm-ntwk-wlan01,1.00,57.34,12114978,24845871
2022-02-07 03:00:00,it-rle-oradb-57141,0.65,2.17,83141783,59685266
2022-02-07 03:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.53,36.69,95069592,44117616
2022-02-07 03:00:00,HOST-172.30.56.104,0.00,0.00,9382324,16943862
2022-02-07 04:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,79.05,46.04,780449035,724260175
2022-02-07 04:00:00,ussvnplesx59.fortinet-us.com,57.66,64.67,258152550400,182564761600
2022-02-07 04:00:00,ussvnplesx54.fortinet-us.com,57.28,74.74,152202567680,7197204480
2022-02-07 04:00:00,ussvnplesx58.fortinet-us.com,55.45,73.19,237275443200,11462451200
2022-02-07 04:00:00,ussvnplesx56.fortinet-us.com,50.42,91.62,38831534080,6672015360
2022-02-07 04:00:00,ussvnplesx57.fortinet-us.com,48.13,87.96,213177139200,9297326080
2022-02-07 04:00:00,ussvnplesx53.fortinet-us.com,47.49,88.21,47165685760,9622323200
2022-02-07 04:00:00,ussvnplesx51.fortinet-us.com,46.73,92.27,49428623360,22505492480
2022-02-07 04:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,46.46,48.49,1314272810,1108725300
2022-02-07 04:00:00,ussvnplesx55.fortinet-us.com,44.61,91.15,38283653120,10451333120
2022-02-07 04:00:00,ussvnplesx52.fortinet-us.com,44.26,93.39,47237488640,9245839360
2022-02-07 04:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,25.43,45.89,533176508,254427568
2022-02-07 04:00:00,FSM-CPWANG-WIND2019-172-30-56-214,13.07,50.52,1387553220,627724551
2022-02-07 04:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,12.71,31.29,564126725,297476115
2022-02-07 04:00:00,WIN-QA-RDP-230,11.11,29.28,507498630,277417632
2022-02-07 04:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.12,22.36,649067784,5054736516
2022-02-07 04:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.80,37.40,28839241,24090881
2022-02-07 04:00:00,fsm-ntwk-wlan01,1.05,57.31,12133428,24890418
2022-02-07 04:00:00,it-rle-oradb-57141,0.65,2.17,81429921,58936369
2022-02-07 04:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.52,36.70,94754459,44068133
2022-02-07 04:00:00,HOST-172.30.56.104,0.00,0.00,9385557,17045664
2022-02-07 05:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,79.14,46.03,780259725,721081495
2022-02-07 05:00:00,ussvnplesx54.fortinet-us.com,57.03,74.75,152464609280,6067793920
2022-02-07 05:00:00,ussvnplesx58.fortinet-us.com,55.43,73.20,232215183360,10671759360
2022-02-07 05:00:00,ussvnplesx59.fortinet-us.com,54.13,64.78,276999372800,190754549760
2022-02-07 05:00:00,ussvnplesx56.fortinet-us.com,50.42,91.64,44613099520,6843863040
2022-02-07 05:00:00,ussvnplesx57.fortinet-us.com,48.24,87.97,214905856000,9231175680
2022-02-07 05:00:00,ussvnplesx53.fortinet-us.com,47.39,88.27,48694231040,9980416000
2022-02-07 05:00:00,ussvnplesx51.fortinet-us.com,46.84,92.29,48894935040,21156392960
2022-02-07 05:00:00,ussvnplesx55.fortinet-us.com,44.48,91.15,37300326400,10556702720
2022-02-07 05:00:00,ussvnplesx52.fortinet-us.com,43.98,93.35,43893391360,9181388800
2022-02-07 05:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,25.17,46.02,527564384,253737556
2022-02-07 05:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,12.77,32.67,1230168940,1205758285
2022-02-07 05:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,12.67,31.25,561165710,296138610
2022-02-07 05:00:00,FSM-CPWANG-WIND2019-172-30-56-214,12.24,50.37,1395480110,619806765
2022-02-07 05:00:00,WIN-QA-RDP-230,10.56,29.29,506343534,276484128
2022-02-07 05:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.11,22.37,651152924,5054321300
2022-02-07 05:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.82,37.42,28842731,24002841
2022-02-07 05:00:00,fsm-ntwk-wlan01,1.19,57.31,12283241,25359215
2022-02-07 05:00:00,it-rle-oradb-57141,0.64,2.17,81522022,58425254
2022-02-07 05:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.54,36.70,95686627,44656783
2022-02-07 05:00:00,HOST-172.30.56.104,0.00,0.00,9387869,16973854
2022-02-07 06:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,79.23,46.03,782592880,722773330
2022-02-07 06:00:00,ussvnplesx54.fortinet-us.com,56.82,74.75,151742197760,8907100160
2022-02-07 06:00:00,ussvnplesx58.fortinet-us.com,55.64,73.21,236469268480,10936627200
2022-02-07 06:00:00,ussvnplesx59.fortinet-us.com,53.38,64.79,249641594880,182135992320
2022-02-07 06:00:00,ussvnplesx56.fortinet-us.com,50.20,91.69,41504768000,7046123520
2022-02-07 06:00:00,ussvnplesx57.fortinet-us.com,48.45,87.97,214353653760,9295032320
2022-02-07 06:00:00,ussvnplesx53.fortinet-us.com,47.40,88.34,51390443520,9818132480
2022-02-07 06:00:00,ussvnplesx51.fortinet-us.com,46.33,92.29,48568750080,20984832000
2022-02-07 06:00:00,ussvnplesx55.fortinet-us.com,44.46,91.16,36205629440,10483957760
2022-02-07 06:00:00,ussvnplesx52.fortinet-us.com,43.83,93.37,43290542080,9375191040
2022-02-07 06:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,27.23,46.16,532015004,255186068
2022-02-07 06:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,12.88,31.27,565335140,299208835
2022-02-07 06:00:00,FSM-CPWANG-WIND2019-172-30-56-214,11.69,50.37,1404791505,633371415
2022-02-07 06:00:00,WIN-QA-RDP-230,10.76,29.28,509405838,277736454
2022-02-07 06:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,6.54,26.60,1256519275,1106191355
2022-02-07 06:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.09,22.34,666894080,5139345332
2022-02-07 06:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,2.53,37.79,28937672,32859463
2022-02-07 06:00:00,fsm-ntwk-wlan01,1.10,57.31,12115632,24863925
2022-02-07 06:00:00,it-rle-oradb-57141,0.65,2.16,81721229,58569640
2022-02-07 06:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.54,36.70,95360334,44213000
2022-02-07 06:00:00,HOST-172.30.56.104,0.00,0.00,9395641,16956089
2022-02-07 07:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,79.60,46.03,779560905,721514620
2022-02-07 07:00:00,ussvnplesx54.fortinet-us.com,58.13,74.75,149979095040,20260044800
2022-02-07 07:00:00,ussvnplesx58.fortinet-us.com,55.33,73.22,230645043200,10834001920
2022-02-07 07:00:00,ussvnplesx59.fortinet-us.com,53.95,64.82,249407016960,181584076800
2022-02-07 07:00:00,ussvnplesx56.fortinet-us.com,50.20,91.73,43370475520,6753689600
2022-02-07 07:00:00,ussvnplesx57.fortinet-us.com,48.14,87.98,212235038720,9184296960
2022-02-07 07:00:00,ussvnplesx53.fortinet-us.com,47.07,88.38,41463808000,10379100160
2022-02-07 07:00:00,ussvnplesx51.fortinet-us.com,46.15,92.29,47570411520,20951224320
2022-02-07 07:00:00,ussvnplesx55.fortinet-us.com,44.49,91.19,34795089920,10636185600
2022-02-07 07:00:00,ussvnplesx52.fortinet-us.com,43.95,93.37,42551193600,9085562880
2022-02-07 07:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,28.82,46.05,527330772,253264176
2022-02-07 07:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,12.62,31.26,560484170,296003640
2022-02-07 07:00:00,FSM-CPWANG-WIND2019-172-30-56-214,12.33,50.45,1370214785,612016675
2022-02-07 07:00:00,WIN-QA-RDP-230,11.05,29.28,504697650,276148608
2022-02-07 07:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,7.03,26.66,1280977720,1130573755
2022-02-07 07:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.12,22.35,653443592,5057817096
2022-02-07 07:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.83,37.59,29204095,24290493
2022-02-07 07:00:00,fsm-ntwk-wlan01,0.95,57.32,12123270,24878399
2022-02-07 07:00:00,it-rle-oradb-57141,0.64,2.17,82938292,59503512
2022-02-07 07:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.53,36.71,94818631,44095894
2022-02-07 07:00:00,HOST-172.30.56.104,0.00,0.00,9535853,17186939
2022-02-07 08:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,79.33,46.04,791242260,730867740
2022-02-07 08:00:00,ussvnplesx54.fortinet-us.com,57.30,74.75,149175234560,22202368000
2022-02-07 08:00:00,ussvnplesx58.fortinet-us.com,55.35,73.14,244833300480,22346752000
2022-02-07 08:00:00,ussvnplesx59.fortinet-us.com,53.80,64.23,267451965440,187614515200
2022-02-07 08:00:00,ussvnplesx56.fortinet-us.com,50.28,91.76,43457863680,8939315200
2022-02-07 08:00:00,ussvnplesx57.fortinet-us.com,49.57,87.98,218088345600,14003425280
2022-02-07 08:00:00,ussvnplesx53.fortinet-us.com,47.56,87.61,53069987840,14876364800
2022-02-07 08:00:00,ussvnplesx51.fortinet-us.com,46.66,92.29,52703662080,25581117440
2022-02-07 08:00:00,ussvnplesx55.fortinet-us.com,44.58,91.22,38298521600,15125094400
2022-02-07 08:00:00,ussvnplesx52.fortinet-us.com,44.22,92.68,46527283200,10913402880
2022-02-07 08:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,29.31,45.99,525885668,253736476
2022-02-07 08:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,12.95,31.31,573706805,302914695
2022-02-07 08:00:00,FSM-CPWANG-WIND2019-172-30-56-214,11.14,50.48,1373236605,614671210
2022-02-07 08:00:00,WIN-QA-RDP-230,10.96,29.31,516145890,281609052
2022-02-07 08:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,7.45,26.78,1254220845,1105200755
2022-02-07 08:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.28,22.38,654582964,5064136952
2022-02-07 08:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.80,37.70,28887608,24099036
2022-02-07 08:00:00,fsm-ntwk-wlan01,1.05,57.31,12098657,24802682
2022-02-07 08:00:00,it-rle-oradb-57141,0.64,2.17,80303346,58324540
2022-02-07 08:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.55,36.76,94452987,43968400
2022-02-07 08:00:00,HOST-172.30.56.104,0.00,0.00,9358493,17006831
2022-02-07 09:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,79.02,46.05,737778520,679598015
2022-02-07 09:00:00,ussvnplesx54.fortinet-us.com,57.17,74.75,154655580160,23359692800
2022-02-07 09:00:00,ussvnplesx59.fortinet-us.com,52.18,62.27,290847150080,199905771520
2022-02-07 09:00:00,ussvnplesx56.fortinet-us.com,50.54,91.77,38613524480,7009853440
2022-02-07 09:00:00,ussvnplesx57.fortinet-us.com,48.74,87.98,213010964480,9453322240
2022-02-07 09:00:00,ussvnplesx58.fortinet-us.com,47.70,73.67,276062781440,42524303360
2022-02-07 09:00:00,ussvnplesx53.fortinet-us.com,47.44,86.78,42481520640,19387146240
2022-02-07 09:00:00,ussvnplesx51.fortinet-us.com,46.23,91.21,87300771840,55622553600
2022-02-07 09:00:00,ussvnplesx55.fortinet-us.com,44.55,91.24,37935185920,11830312960
2022-02-07 09:00:00,ussvnplesx52.fortinet-us.com,43.05,89.61,68420710400,27153510400
2022-02-07 09:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,24.00,46.20,529483276,253396152
2022-02-07 09:00:00,FSM-CPWANG-WIND2019-172-30-56-214,13.65,50.41,971004295,432285132
2022-02-07 09:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,12.28,31.25,515713890,280093150
2022-02-07 09:00:00,WIN-QA-RDP-230,9.73,29.29,470235234,262667622
2022-02-07 09:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,7.30,26.91,1188231144,1034308722
2022-02-07 09:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.08,22.36,637788680,5057977420
2022-02-07 09:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.80,37.75,29023474,23789553
2022-02-07 09:00:00,fsm-ntwk-wlan01,1.05,57.31,11204886,24595968
2022-02-07 09:00:00,it-rle-oradb-57141,0.62,2.17,76967279,56347718
2022-02-07 09:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.54,36.73,86986270,41739304
2022-02-07 09:00:00,HOST-172.30.56.104,0.00,0.00,8624033,16506013
2022-02-07 10:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,79.45,46.08,738682330,677567930
2022-02-07 10:00:00,ussvnplesx59.fortinet-us.com,56.64,62.89,302447001600,236491038720
2022-02-07 10:00:00,ussvnplesx54.fortinet-us.com,56.47,74.75,154370621440,23989944320
2022-02-07 10:00:00,ussvnplesx56.fortinet-us.com,51.00,91.80,65682452480,31565783040
2022-02-07 10:00:00,ussvnplesx57.fortinet-us.com,49.68,87.99,212514754560,11194163200
2022-02-07 10:00:00,ussvnplesx58.fortinet-us.com,47.87,76.59,230751416320,13418864640
2022-02-07 10:00:00,ussvnplesx53.fortinet-us.com,47.25,86.63,47312670720,10369781760
2022-02-07 10:00:00,ussvnplesx55.fortinet-us.com,46.14,91.35,42902323200,11491020800
2022-02-07 10:00:00,ussvnplesx51.fortinet-us.com,44.91,90.34,51929313280,24335093760
2022-02-07 10:00:00,ussvnplesx52.fortinet-us.com,43.66,90.66,52337664000,13050531840
2022-02-07 10:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,26.00,46.22,517549964,247832336
2022-02-07 10:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,11.95,31.29,515019330,278962965
2022-02-07 10:00:00,FSM-CPWANG-WIND2019-172-30-56-214,11.66,50.42,1610077465,899894130
2022-02-07 10:00:00,WIN-QA-RDP-230,10.02,29.35,482509638,264542218
2022-02-07 10:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,8.26,27.06,1179591881,1028789138
2022-02-07 10:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,2.95,22.38,639499756,5054155128
2022-02-07 10:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.79,37.76,28808739,23484853
2022-02-07 10:00:00,fsm-ntwk-wlan01,1.00,57.31,10772993,24054298
2022-02-07 10:00:00,it-rle-oradb-57141,0.62,2.17,76417258,55452032
2022-02-07 10:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.52,36.72,85078635,40592527
2022-02-07 10:00:00,HOST-172.30.56.104,0.00,0.00,8616092,16371259
2022-02-07 11:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,79.24,46.09,745578960,688318475
2022-02-07 11:00:00,ussvnplesx54.fortinet-us.com,57.66,74.76,162014023680,17109995520
2022-02-07 11:00:00,ussvnplesx59.fortinet-us.com,56.91,60.92,294574489600,219334103040
2022-02-07 11:00:00,ussvnplesx56.fortinet-us.com,51.02,91.69,51953008640,7555338240
2022-02-07 11:00:00,ussvnplesx57.fortinet-us.com,50.45,87.65,218426347520,15367331840
2022-02-07 11:00:00,ussvnplesx58.fortinet-us.com,48.53,77.01,254701629440,32444416000
2022-02-07 11:00:00,ussvnplesx53.fortinet-us.com,47.28,86.65,59210772480,14682726400
2022-02-07 11:00:00,ussvnplesx52.fortinet-us.com,46.24,91.46,61417267200,16607334400
2022-02-07 11:00:00,ussvnplesx55.fortinet-us.com,45.70,91.13,41416540160,10202009600
2022-02-07 11:00:00,ussvnplesx51.fortinet-us.com,45.08,90.35,66153799680,39435857920
2022-02-07 11:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,25.45,46.26,641042972,309574936
2022-02-07 11:00:00,FSM-CPWANG-WIND2019-172-30-56-214,12.98,50.37,1562529780,879361595
